Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,source_material_id,SRA Study
SRR28352819,AMPLICON,597,120022553,PRJNA1088414,SAMN40468649,Metagenome or environmental,84444097,FISABIO,2016,public,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX23958305,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,59_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:19:00Z,1,59_post_16S,patient_59_post_transplant,SRP495415
SRR28352820,AMPLICON,598,93222578,PRJNA1088414,SAMN40468648,Metagenome or environmental,56608450,FISABIO,2016,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX23958304,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,58_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,58_pre_16S,patient_58_pre_transplant,SRP495415
SRR28352821,AMPLICON,597,95842037,PRJNA1088414,SAMN40468567,Metagenome or environmental,61337585,FISABIO,2016,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX23958303,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,104_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,104_pre_16S,patient_104_pre_transplant,SRP495415
SRR28352822,AMPLICON,598,94265231,PRJNA1088414,SAMN40468647,Metagenome or environmental,57057033,FISABIO,2016,public,"run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX23958302,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,58_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,58_post_16S,patient_58_post_transplant,SRP495415
SRR28352823,AMPLICON,598,129416464,PRJNA1088414,SAMN40468646,Metagenome or environmental,91056462,FISABIO,2016,public,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX23958301,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,57_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,57_pre_16S,patient_57_pre_transplant,SRP495415
SRR28352824,AMPLICON,597,88406583,PRJNA1088414,SAMN40468645,Metagenome or environmental,54400309,FISABIO,2016,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX23958300,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,56_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,56_pre_16S,patient_56_pre_transplant,SRP495415
SRR28352825,AMPLICON,598,118372546,PRJNA1088414,SAMN40468644,Metagenome or environmental,83345330,FISABIO,2016,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX23958299,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,56_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,56_post_16S,patient_56_post_transplant,SRP495415
SRR28352826,AMPLICON,598,78365339,PRJNA1088414,SAMN40468643,Metagenome or environmental,49118909,FISABIO,2016,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX23958298,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,55_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,55_pre_16S,patient_55_pre_transplant,SRP495415
SRR28352827,AMPLICON,598,104438497,PRJNA1088414,SAMN40468642,Metagenome or environmental,72566960,FISABIO,2016,public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX23958297,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,55_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,55_post_16S,patient_55_post_transplant,SRP495415
SRR28352828,AMPLICON,597,77421828,PRJNA1088414,SAMN40468641,Metagenome or environmental,48376679,FISABIO,2016,public,"run.zq,sra,fastq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX23958296,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,54_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,54_pre_16S,patient_54_pre_transplant,SRP495415
SRR28352829,AMPLICON,597,119609097,PRJNA1088414,SAMN40468640,Metagenome or environmental,83472955,FISABIO,2016,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX23958295,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,53_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,53_pre_16S,patient_53_pre_transplant,SRP495415
SRR28352830,AMPLICON,598,85465029,PRJNA1088414,SAMN40468639,Metagenome or environmental,60392215,FISABIO,2016,public,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX23958294,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,53_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,53_post_16S,patient_53_post_transplant,SRP495415
SRR28352831,AMPLICON,597,147921679,PRJNA1088414,SAMN40468638,Metagenome or environmental,101858262,FISABIO,2016,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX23958293,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,52_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,52_pre_16S,patient_52_pre_transplant,SRP495415
SRR28352832,AMPLICON,598,109256760,PRJNA1088414,SAMN40468566,Metagenome or environmental,71128667,FISABIO,2016,public,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX23958292,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,103_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,103_pre_16S,patient_103_pre_transplant,SRP495415
SRR28352833,AMPLICON,598,93849974,PRJNA1088414,SAMN40468637,Metagenome or environmental,57211434,FISABIO,2016,public,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX23958291,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,51_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,51_pre_16S,patient_51_pre_transplant,SRP495415
SRR28352834,AMPLICON,598,93412615,PRJNA1088414,SAMN40468636,Metagenome or environmental,60073671,FISABIO,2016,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX23958290,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,50_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,50_pre_16S,patient_50_pre_transplant,SRP495415
SRR28352835,AMPLICON,597,103669772,PRJNA1088414,SAMN40468635,Metagenome or environmental,72532112,FISABIO,2016,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX23958289,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,50_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,50_post_16S,patient_50_post_transplant,SRP495415
SRR28352836,AMPLICON,598,51917841,PRJNA1088414,SAMN40468634,Metagenome or environmental,30443718,FISABIO,2016,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX23958288,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,5_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,5_pre_16S,patient_5_pre_transplant,SRP495415
SRR28352837,AMPLICON,598,194248916,PRJNA1088414,SAMN40468633,Metagenome or environmental,114358200,FISABIO,2016,public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX23958287,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,5_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,5_post_16S,patient_5_post_transplant,SRP495415
SRR28352838,AMPLICON,598,111316997,PRJNA1088414,SAMN40468632,Metagenome or environmental,71622613,FISABIO,2016,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX23958286,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,49_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,49_pre_16S,patient_49_pre_transplant,SRP495415
SRR28352839,AMPLICON,596,66142239,PRJNA1088414,SAMN40468631,Metagenome or environmental,47086010,FISABIO,2016,public,"run.zq,fastq,sra","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX23958285,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,49_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,49_post_16S,patient_49_post_transplant,SRP495415
SRR28352840,AMPLICON,597,69660014,PRJNA1088414,SAMN40468630,Metagenome or environmental,50027088,FISABIO,2016,public,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX23958284,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,48_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,48_post_16S,patient_48_post_transplant,SRP495415
SRR28352841,AMPLICON,597,76812392,PRJNA1088414,SAMN40468629,Metagenome or environmental,47400625,FISABIO,2016,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX23958283,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,47_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,47_pre_16S,patient_47_pre_transplant,SRP495415
SRR28352842,AMPLICON,599,43798612,PRJNA1088414,SAMN40468628,Metagenome or environmental,31343099,FISABIO,2016,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX23958282,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,46_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,46_pre_16S,patient_46_pre_transplant,SRP495415
SRR28352843,AMPLICON,597,76669335,PRJNA1088414,SAMN40468565,Metagenome or environmental,49494978,FISABIO,2016,public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX23958281,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,102_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,102_pre_16S,patient_102_pre_transplant,SRP495415
SRR28352844,AMPLICON,599,56413539,PRJNA1088414,SAMN40468627,Metagenome or environmental,40393714,FISABIO,2016,public,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX23958280,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,46_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,46_post_16S,patient_46_post_transplant,SRP495415
SRR28352845,AMPLICON,598,103676107,PRJNA1088414,SAMN40468626,Metagenome or environmental,64333046,FISABIO,2016,public,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX23958279,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,45_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,45_pre_16S,patient_45_pre_transplant,SRP495415
SRR28352846,AMPLICON,598,56949882,PRJNA1088414,SAMN40468625,Metagenome or environmental,40889625,FISABIO,2016,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX23958278,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,45_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,45_post_16S,patient_45_post_transplant,SRP495415
SRR28352847,AMPLICON,598,92257109,PRJNA1088414,SAMN40468624,Metagenome or environmental,57141651,FISABIO,2016,public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX23958277,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,44_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,44_pre_16S,patient_44_pre_transplant,SRP495415
SRR28352848,AMPLICON,593,62430556,PRJNA1088414,SAMN40468623,Metagenome or environmental,45633950,FISABIO,2016,public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX23958276,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,44_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,44_post_16S,patient_44_post_transplant,SRP495415
SRR28352849,AMPLICON,598,79724365,PRJNA1088414,SAMN40468622,Metagenome or environmental,49859397,FISABIO,2016,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX23958275,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,43_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,43_pre_16S,patient_43_pre_transplant,SRP495415
SRR28352850,AMPLICON,597,107501588,PRJNA1088414,SAMN40468621,Metagenome or environmental,75041183,FISABIO,2016,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX23958274,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,42_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:21:00Z,1,42_pre_16S,patient_42_pre_transplant,SRP495415
SRR28352851,AMPLICON,597,130883028,PRJNA1088414,SAMN40468657,Metagenome or environmental,91487364,FISABIO,2016,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX23958273,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,62_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,62_pre_16S,patient_62_pre_transplant,SRP495415
SRR28352852,AMPLICON,598,96689850,PRJNA1088414,SAMN40468656,Metagenome or environmental,67189943,FISABIO,2016,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX23958272,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,62_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,62_post_16S,patient_62_post_transplant,SRP495415
SRR28352853,AMPLICON,598,39660180,PRJNA1088414,SAMN40468655,Metagenome or environmental,24978103,FISABIO,2016,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX23958271,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,61_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,61_pre_16S,patient_61_pre_transplant,SRP495415
SRR28352854,AMPLICON,598,132052922,PRJNA1088414,SAMN40468654,Metagenome or environmental,93987076,FISABIO,2016,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX23958270,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,61_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:21:00Z,1,61_post_16S,patient_61_post_transplant,SRP495415
SRR28352855,AMPLICON,597,64257905,PRJNA1088414,SAMN40468653,Metagenome or environmental,38709676,FISABIO,2016,public,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX23958269,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,60_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,60_pre_16S,patient_60_pre_transplant,SRP495415
SRR28352856,AMPLICON,598,85118965,PRJNA1088414,SAMN40468652,Metagenome or environmental,59817940,FISABIO,2016,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX23958268,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,60_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,60_post_16S,patient_60_post_transplant,SRP495415
SRR28352857,AMPLICON,597,138875845,PRJNA1088414,SAMN40468651,Metagenome or environmental,103082565,FISABIO,2016,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX23958267,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,6_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,6_pre_16S,patient_6_pre_transplant,SRP495415
SRR28352858,AMPLICON,597,113064434,PRJNA1088414,SAMN40468650,Metagenome or environmental,80222230,FISABIO,2016,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX23958266,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,59_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,59_pre_16S,patient_59_pre_transplant,SRP495415
SRR28352859,AMPLICON,593,72127648,PRJNA1088414,SAMN40468591,Metagenome or environmental,41480082,FISABIO,2016,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX23958265,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,24_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,24_pre_16S,patient_24_pre_transplant,SRP495415
SRR28352860,AMPLICON,597,36560764,PRJNA1088414,SAMN40468590,Metagenome or environmental,24943906,FISABIO,2016,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX23958264,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,24_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,24_post_16S,patient_24_post_transplant,SRP495415
SRR28352861,AMPLICON,598,79484830,PRJNA1088414,SAMN40468589,Metagenome or environmental,45365815,FISABIO,2016,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX23958263,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,23_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,23_pre_16S,patient_23_pre_transplant,SRP495415
SRR28352862,AMPLICON,598,29193828,PRJNA1088414,SAMN40468588,Metagenome or environmental,17030681,FISABIO,2016,public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX23958262,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,22_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,22_pre_16S,patient_22_pre_transplant,SRP495415
SRR28352863,AMPLICON,598,36826784,PRJNA1088414,SAMN40468561,Metagenome or environmental,23530316,FISABIO,2016,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX23958261,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,100_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,100_post_16S,patient_100_post_transplant,SRP495415
SRR28352864,AMPLICON,598,53258995,PRJNA1088414,SAMN40468587,Metagenome or environmental,29548315,FISABIO,2016,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX23958260,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,22_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,22_post_16S,patient_22_post_transplant,SRP495415
SRR28352865,AMPLICON,598,110542532,PRJNA1088414,SAMN40468586,Metagenome or environmental,75607159,FISABIO,2016,public,"sra,fastq,run.zq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX23958259,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,21_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,21_pre_16S,patient_21_pre_transplant,SRP495415
SRR28352866,AMPLICON,598,49693921,PRJNA1088414,SAMN40468585,Metagenome or environmental,27951374,FISABIO,2016,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX23958258,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,20_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,20_pre_16S,patient_20_pre_transplant,SRP495415
SRR28352867,AMPLICON,597,99655539,PRJNA1088414,SAMN40468584,Metagenome or environmental,74105929,FISABIO,2016,public,"fastq,run.zq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX23958257,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,2_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:21:00Z,1,2_pre_16S,patient_2_pre_transplant,SRP495415
SRR28352868,AMPLICON,595,75311198,PRJNA1088414,SAMN40468583,Metagenome or environmental,57150463,FISABIO,2016,public,"run.zq,sra,fastq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX23958256,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,2_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,2_post_16S,patient_2_post_transplant,SRP495415
SRR28352869,AMPLICON,598,52086568,PRJNA1088414,SAMN40468582,Metagenome or environmental,32316759,FISABIO,2016,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX23958255,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,19_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,19_pre_16S,patient_19_pre_transplant,SRP495415
